location_id,date,temp,pressure,humidity,wind_speed,precipitation,cloud_cover,uv
Dausa,2023-08-25,27.928571428571427,1006.5,73.0,10.214285714285714,1.3,42.857142857142854,8
Dausa,2023-08-26,26.066666666666666,1007.9666666666667,73.16666666666667,6.62,3.6,32.5,1
Dehradun,2023-08-25,21.8,1005.5333333333333,77.2,5.946666666666667,0.0,13.4,7
Dehradun,2023-08-26,20.055172413793105,1007.3793103448276,78.06896551724138,7.165517241379311,0.69,24.379310344827587,1
Deoghar,2023-08-25,27.259999999999998,1003.2666666666667,78.4,8.273333333333333,9.7,43.666666666666664,8
Deoghar,2023-08-26,25.010344827586206,1004.7241379310345,90.03448275862068,9.424137931034483,15.14,63.58620689655172,1
Deoria,2023-08-25,27.685714285714287,1002.5714285714286,77.64285714285714,9.542857142857143,2.7,44.0,8
Deoria,2023-08-26,26.076666666666664,1004.4,83.1,9.360000000000001,3.9299999999999997,55.1,1
Dewas,2023-08-25,22.833333333333332,1007.0666666666667,90.46666666666667,12.286666666666667,7.8999999999999995,49.53333333333333,7
Dewas,2023-08-26,21.99310344827586,1008.3448275862069,85.03448275862068,10.410344827586206,5.239999999999999,39.96551724137931,1
Dhalai,2023-08-25,25.1,1004.8,94.33333333333333,3.9733333333333336,33.9,76.8,7
Dhalai,2023-08-26,23.46206896551724,1006.9310344827586,96.65517241379311,4.26551724137931,6.99,79.48275862068965,1
Dhamtari,2023-08-25,24.386666666666667,1003.9333333333333,87.93333333333334,8.546666666666665,0.6,68.73333333333333,7
Dhamtari,2023-08-26,22.606896551724137,1005.4827586206897,90.37931034482759,8.793103448275861,18.119999999999997,45.241379310344826,1
Dhanbad,2023-08-25,27.326666666666664,1003.2,78.06666666666666,6.58,8.5,49.13333333333333,8
Dhanbad,2023-08-26,25.355172413793102,1004.3448275862069,88.82758620689656,8.13103448275862,6.4,63.13793103448276,1
Dhar,2023-08-25,22.746666666666666,1007.1333333333333,90.6,12.233333333333333,3.7,50.6,6
Dhar,2023-08-26,22.103448275862068,1008.4827586206897,84.89655172413794,10.044827586206896,9.37,41.55172413793103,1
Dharmanagar,2023-08-25,25.431578947368422,1004.0526315789474,94.15789473684211,5.1947368421052635,8.3,73.05263157894737,8
Dharmanagar,2023-08-26,24.181818181818183,1006.2121212121212,96.45454545454545,5.203030303030303,16.71,77.81818181818181,1
Dharmapuri,2023-08-25,24.25,1008.0714285714286,75.5,13.592857142857143,3.1,45.0,7
Dharmapuri,2023-08-26,22.783333333333335,1008.7666666666667,81.8,10.853333333333333,6.46,40.86666666666667,1
Dharwad,2023-08-25,22.06,1008.6,86.8,16.82,6.6000000000000005,73.06666666666666,7
Dharwad,2023-08-26,21.66551724137931,1009.1379310344828,88.27586206896552,15.137931034482758,5.79,77.82758620689656,1
Dhaulpur,2023-08-25,27.614285714285717,1003.1428571428571,69.5,12.450000000000001,1.0,38.642857142857146,8
Dhaulpur,2023-08-26,26.61,1004.5333333333333,63.733333333333334,8.636666666666667,0.12000000000000001,23.0,1
Dhemaji,2023-08-25,26.146666666666665,1004.5333333333333,89.4,5.046666666666667,9.3,56.86666666666667,7
Dhemaji,2023-08-26,24.03793103448276,1006.6206896551724,94.13793103448276,4.817241379310344,17.01,66.62068965517241,1
Dhenkanal,2023-08-25,27.142857142857142,1002.9285714285714,90.64285714285714,8.192857142857141,7.2,67.85714285714286,8
Dhenkanal,2023-08-26,26.766666666666666,1004.3,91.4,5.59,4.42,62.5,1
Dhubri,2023-08-25,27.58,1003.5333333333333,83.2,6.8,9.3,63.6,8
Dhubri,2023-08-26,25.120689655172413,1005.448275862069,91.20689655172414,10.020689655172415,20.12,70.06896551724138,1
Dhule,2023-08-25,25.55,1005.7857142857143,72.85714285714286,15.771428571428572,1.0,37.42857142857143,7
Dhule,2023-08-26,24.506666666666668,1006.8,77.4,9.213333333333333,7.06,37.93333333333333,1
Dibrugarh,2023-08-25,26.146666666666665,1004.5333333333333,89.4,5.046666666666667,9.3,56.86666666666667,7
Dibrugarh,2023-08-26,23.95862068965517,1006.6551724137931,94.0,4.817241379310344,17.01,66.3103448275862,1
Dimapur,2023-08-25,24.30666666666667,1005.2,90.86666666666666,4.08,10.0,65.2,7
Dimapur,2023-08-26,22.46551724137931,1007.1724137931035,95.62068965517241,3.9379310344827587,12.08,63.206896551724135,1
Dindigul,2023-08-25,25.650000000000002,1007.7857142857143,78.35714285714286,5.121428571428572,5.2,44.714285714285715,8
Dindigul,2023-08-26,24.183333333333334,1008.8,83.4,4.58,5.53,43.43333333333333,1
Dindori,2023-08-25,25.253333333333334,1004.8666666666667,86.33333333333333,5.38,2.9,66.13333333333334,7
Dindori,2023-08-26,18.586206896551722,1006.8275862068965,88.51724137931035,5.906896551724138,1.86,50.96551724137931,1
Diu,2023-08-25,26.56,1006.3333333333334,80.8,16.6,0.1,29.933333333333334,6
Diu,2023-08-26,26.26551724137931,1006.7931034482758,82.13793103448276,14.49655172413793,4.13,33.41379310344828,1
Doda,2023-08-25,15.973333333333333,1009.7333333333333,76.4,7.9399999999999995,0.5,31.2,5
Doda,2023-08-26,14.448275862068966,1011.8620689655172,65.51724137931035,10.83448275862069,1.05,20.275862068965516,1
Dohad,2023-08-25,23.82,1005.8666666666667,84.13333333333334,14.326666666666666,0.9,33.06666666666667,7
Dohad,2023-08-26,23.42413793103448,1006.7931034482758,81.72413793103448,11.486206896551725,18.150000000000002,39.13793103448276,1
Dumka,2023-08-25,27.459999999999997,1003.0666666666667,79.46666666666667,6.72,6.4,51.666666666666664,8
Dumka,2023-08-26,24.951724137931034,1004.4137931034483,91.17241379310344,8.120689655172415,8.06,66.20689655172414,1
Dungarpur,2023-08-25,25.014285714285712,1005.5,73.07142857142857,12.75,0.6,36.857142857142854,7
Dungarpur,2023-08-26,23.87,1006.1666666666666,76.66666666666667,10.4,5.85,34.0,1
Durg,2023-08-25,25.60666666666667,1003.4666666666667,83.33333333333333,8.746666666666666,4.6,61.6,8
Durg,2023-08-26,23.617241379310343,1005.1724137931035,86.24137931034483,8.803448275862069,21.25,44.689655172413794,1
Dwarka,2023-08-25,27.053333333333335,1005.8,78.8,22.14,0.2,35.86666666666667,7
Dwarka,2023-08-26,27.058620689655175,1006.2413793103449,79.44827586206897,18.96896551724138,1.6,31.482758620689655,1
East Godavari,2023-08-25,26.930434782608696,1003.4782608695652,80.43478260869566,8.543478260869565,10.0,62.43478260869565,8
East Godavari,2023-08-26,25.231372549019607,1005.0980392156863,88.27450980392157,7.196078431372549,3.61,55.23529411764706,1
Ernakulam,2023-08-25,25.133333333333333,1008.5333333333333,93.93333333333334,5.433333333333334,50.3,75.0,7
Ernakulam,2023-08-26,25.137931034482758,1009.4827586206897,95.37931034482759,5.1689655172413795,9.07,69.82758620689656,1
Erode,2023-08-25,25.478571428571428,1007.7142857142857,77.92857142857143,10.478571428571428,2.4,58.714285714285715,8
Erode,2023-08-26,24.3,1008.2333333333333,82.26666666666667,8.05,7.029999999999999,43.43333333333333,1
Etah,2023-08-25,27.685714285714287,1003.0714285714286,67.57142857142857,11.521428571428572,1.9,38.285714285714285,8
Etah,2023-08-26,26.586666666666666,1004.5333333333333,65.46666666666667,7.453333333333333,1.36,29.166666666666668,1
Etawah,2023-08-25,27.707142857142856,1002.9285714285714,68.07142857142857,13.192857142857141,6.4,41.357142857142854,8
Etawah,2023-08-26,26.566666666666666,1004.3666666666667,64.16666666666667,8.139999999999999,0.52,27.733333333333334,1
Faizabad,2023-08-25,27.099999999999998,1002.5,78.85714285714286,9.171428571428573,6.0,48.857142857142854,8
Faizabad,2023-08-26,25.64,1004.5666666666667,82.23333333333333,8.31,5.03,43.03333333333333,1
Faridabad,2023-08-25,27.80666666666667,1004.6666666666666,78.46666666666667,8.313333333333334,0.9,40.4,8
Faridabad,2023-08-26,26.658620689655173,1006.6206896551724,79.44827586206897,5.8,0.01,24.413793103448278,1
Faridkot,2023-08-25,26.740000000000002,1002.8666666666667,61.6,8.073333333333332,0.0,7.733333333333333,8
Faridkot,2023-08-26,25.017241379310345,1004.5172413793103,55.62068965517241,8.434482758620689,3.71,20.620689655172413,1
Farrukhabad,2023-08-25,27.349999999999998,1002.8571428571429,70.78571428571429,11.164285714285715,5.7,38.357142857142854,8
Farrukhabad,2023-08-26,26.63,1004.4333333333333,70.06666666666666,7.5600000000000005,3.0,32.13333333333333,1
Fatehabad,2023-08-25,27.706666666666667,1003.2,58.333333333333336,9.113333333333333,0.0,9.666666666666666,9
Fatehabad,2023-08-26,26.803448275862067,1004.551724137931,49.93103448275862,8.437931034482759,2.47,20.517241379310345,1
Fatehgarh Sahib,2023-08-25,25.706666666666667,1003.5333333333333,69.8,6.1866666666666665,0.0,9.066666666666666,8
Fatehgarh Sahib,2023-08-26,24.406896551724138,1005.0344827586207,61.241379310344826,7.3310344827586205,9.69,26.896551724137932,1
Fatehpur,2023-08-25,25.678571428571427,1003.7142857142857,72.71428571428571,6.692857142857143,0.0,11.142857142857142,8
Fatehpur,2023-08-26,23.953333333333333,1004.9333333333333,70.23333333333333,6.37,2.79,18.0,1
Fazilka,2023-08-25,28.653333333333332,1002.6,50.266666666666666,9.753333333333334,0.0,4.866666666666666,9
Fazilka,2023-08-26,26.689655172413794,1004.2413793103449,49.03448275862069,9.23448275862069,0.48,16.310344827586206,1
Firozabad,2023-08-25,27.964285714285715,1003.0714285714286,66.92857142857143,12.478571428571428,1.5,34.714285714285715,8
Firozabad,2023-08-26,26.876666666666665,1004.4333333333333,62.9,8.156666666666666,0.8200000000000001,24.466666666666665,1
Firozpur,2023-08-25,27.14,1002.8666666666667,60.8,7.833333333333333,0.0,7.133333333333334,8
Firozpur,2023-08-26,25.358620689655172,1004.5862068965517,54.03448275862069,7.910344827586207,6.63,18.482758620689655,1
Gadag,2023-08-25,22.726666666666667,1008.4,84.46666666666667,19.82,9.200000000000001,66.4,7
Gadag,2023-08-26,22.479310344827585,1008.8965517241379,85.17241379310344,17.29310344827586,0.53,70.72413793103448,1
Ganderbal,2023-08-25,13.860000000000001,1011.4,66.4,3.6266666666666665,0.8,24.266666666666666,5
Ganderbal,2023-08-26,11.33448275862069,1013.4137931034483,60.724137931034484,3.6,1.5799999999999998,29.17241379310345,1
Gandhinagar,2023-08-25,27.266666666666666,1004.8,78.6,12.893333333333334,0.7999999999999999,36.666666666666664,8
Gandhinagar,2023-08-26,26.448275862068964,1005.8620689655172,79.51724137931035,7.727586206896552,3.89,31.03448275862069,1
Ganganagar,2023-08-25,29.692857142857143,1002.7142857142857,45.785714285714285,12.235714285714286,0.0,4.0,8
Ganganagar,2023-08-26,28.016666666666666,1003.8666666666667,46.666666666666664,9.42,3.0900000000000003,17.7,1
Ganjam,2023-08-25,27.5,1002.9285714285714,79.71428571428571,5.942857142857143,3.0,50.0,8
Ganjam,2023-08-26,25.666666666666668,1003.8333333333334,85.5,5.41,2.66,43.266666666666666,1
Garhwa,2023-08-25,24.720000000000002,1003.4666666666667,82.86666666666666,8.393333333333334,9.7,43.86666666666667,7
Garhwa,2023-08-26,23.396551724137932,1004.8965517241379,89.13793103448276,7.8310344827586205,10.6,57.0,1
Garhwal,2023-08-25,24.233333333333334,1003.7333333333333,78.73333333333333,5.8,0.4,22.733333333333334,8
Garhwal,2023-08-26,22.662068965517243,1005.5172413793103,77.89655172413794,5.562068965517242,5.8500000000000005,28.17241379310345,1
Gariaband,2023-08-25,23.586666666666666,1004.1333333333333,89.33333333333333,6.3133333333333335,6.1,65.06666666666666,7
Gariaband,2023-08-26,21.782758620689656,1005.7586206896551,93.17241379310344,6.348275862068966,19.82,52.37931034482759,1
Gaya,2023-08-25,27.726666666666667,1003.0666666666667,86.0,7.1,1.2,55.13333333333333,8
Gaya,2023-08-26,26.486206896551725,1004.6206896551724,91.13793103448276,5.037931034482758,5.6899999999999995,57.827586206896555,1
Ghaziabad,2023-08-25,27.914285714285715,1004.8571428571429,77.35714285714286,7.971428571428571,1.0999999999999999,39.714285714285715,8
Ghaziabad,2023-08-26,26.616666666666667,1006.4,80.2,5.42,0.01,23.6,1
Ghazipur,2023-08-25,27.935714285714287,1002.5714285714286,76.07142857142857,9.435714285714285,5.6,42.92857142857143,8
Ghazipur,2023-08-26,26.113333333333333,1004.1333333333333,83.2,9.110000000000001,6.6499999999999995,52.96666666666667,1
Giridih,2023-08-25,26.673333333333336,1003.4666666666667,79.33333333333333,8.46,13.399999999999999,45.46666666666667,8
Giridih,2023-08-26,24.75172413793103,1004.6206896551724,90.48275862068965,9.424137931034483,8.06,68.0,1
Goa,2023-08-25,26.40625,1007.625,82.9375,12.88125,9.7,71.6875,7
Goa,2023-08-26,25.731034482758623,1008.1724137931035,86.65517241379311,10.713793103448275,14.53,69.03448275862068,1
Goalpara,2023-08-25,27.033333333333335,1003.6666666666666,85.73333333333333,4.366666666666666,3.2,42.53333333333333,7
Goalpara,2023-08-26,24.86551724137931,1005.9310344827586,92.44827586206897,6.431034482758621,24.21,69.3103448275862,1
Godda,2023-08-25,27.826666666666664,1002.9333333333333,77.6,7.2,11.6,45.733333333333334,8
Godda,2023-08-26,25.475862068965515,1004.4137931034483,89.37931034482759,8.96551724137931,19.17,61.689655172413794,1
Golaghat,2023-08-25,26.026666666666664,1004.5333333333333,91.06666666666666,4.760000000000001,16.3,66.0,7
Golaghat,2023-08-26,24.2,1006.551724137931,95.65517241379311,4.741379310344827,20.59,71.03448275862068,1
Gonda,2023-08-25,26.97142857142857,1002.5714285714286,79.35714285714286,9.592857142857143,6.9,50.785714285714285,7
Gonda,2023-08-26,25.62,1004.6666666666666,82.36666666666666,8.066666666666666,2.7,37.43333333333333,1
Gopalganj,2023-08-25,27.966666666666665,1002.5333333333333,76.2,9.313333333333333,4.199999999999999,44.8,8
Gopalganj,2023-08-26,26.00689655172414,1004.551724137931,83.75862068965517,9.96551724137931,4.81,52.44827586206897,1
Gorakhpur,2023-08-25,28.064285714285713,1003.3571428571429,57.214285714285715,9.128571428571428,0.0,11.071428571428571,8
Gorakhpur,2023-08-26,26.663333333333334,1004.4666666666667,51.7,8.346666666666668,1.48,20.4,1
Gulbarga,2023-08-25,24.946666666666665,1006.3333333333334,77.46666666666667,13.973333333333333,19.2,52.53333333333333,7
Gulbarga,2023-08-26,23.837931034482757,1007.448275862069,78.41379310344827,12.079310344827586,1.1099999999999999,32.37931034482759,1
Gumla,2023-08-25,23.86,1004.5333333333333,83.33333333333333,5.333333333333333,1.3,59.86666666666667,7
Gumla,2023-08-26,22.21034482758621,1005.5862068965517,91.13793103448276,6.575862068965517,7.97,64.62068965517241,1
Guna,2023-08-25,24.266666666666666,1004.4,83.0,12.479999999999999,5.8,43.333333333333336,7
Guna,2023-08-26,23.20344827586207,1006.0,74.86206896551724,9.758620689655173,2.34,29.896551724137932,1
Guntur,2023-08-25,26.986666666666668,1004.0666666666667,80.66666666666667,9.886666666666667,1.1,54.46666666666667,8
Guntur,2023-08-26,25.420689655172417,1005.3793103448276,85.86206896551724,7.317241379310344,7.18,45.03448275862069,1
Gurdaspur,2023-08-25,24.68,1004.2,71.06666666666666,5.566666666666666,1.4,23.2,7
Gurdaspur,2023-08-26,22.46206896551724,1005.8275862068965,63.37931034482759,7.13448275862069,2.94,22.96551724137931,1
Gurgaon,2023-08-25,27.813333333333333,1004.6666666666666,78.46666666666667,8.166666666666666,0.30000000000000004,40.4,8
Gurgaon,2023-08-26,26.651724137931033,1006.6206896551724,79.48275862068965,5.827586206896552,0.0,22.482758620689655,1
Gwalior,2023-08-25,26.873333333333335,1003.0666666666667,72.06666666666666,12.646666666666667,2.5,38.266666666666666,8
Gwalior,2023-08-26,26.079310344827583,1004.9655172413793,63.86206896551724,8.803448275862069,3.7,23.655172413793103,1
Hailakandi,2023-08-25,24.653333333333332,1004.8666666666667,94.4,3.9466666666666668,21.6,75.86666666666666,7
Hailakandi,2023-08-26,23.79655172413793,1006.9655172413793,96.62068965517241,4.289655172413793,7.699999999999999,78.72413793103448,1
Hamirpur,2023-08-25,27.733333333333334,1002.4,72.33333333333333,11.333333333333334,5.5,43.53333333333333,8
Hamirpur,2023-08-26,27.175862068965518,1004.448275862069,64.82758620689656,8.341379310344827,0.9400000000000001,25.275862068965516,1
Hanumangarh,2023-08-25,29.75714285714286,1002.9285714285714,47.357142857142854,12.707142857142857,0.0,4.928571428571429,8
Hanumangarh,2023-08-26,28.209999999999997,1004.0,46.86666666666667,10.283333333333333,0.85,12.3,1
Haora,2023-08-25,28.533333333333335,1002.6,90.13333333333334,6.706666666666666,4.0,63.333333333333336,8
Haora,2023-08-26,27.482758620689655,1003.9655172413793,90.55172413793103,8.048275862068966,10.73,64.65517241379311,1
Hapur,2023-08-25,26.728571428571428,1003.5714285714286,70.78571428571429,8.235714285714286,3.8000000000000003,26.5,8
Hapur,2023-08-26,25.586666666666666,1004.7,67.23333333333333,6.71,0.17,17.366666666666667,1
Harda,2023-08-25,24.966666666666665,1004.6666666666666,80.13333333333334,12.786666666666665,4.3999999999999995,59.06666666666667,7
Harda,2023-08-26,23.372413793103448,1006.3793103448276,82.86206896551724,9.317241379310344,10.24,32.827586206896555,1
Hardoi,2023-08-25,27.27857142857143,1002.7857142857143,74.0,10.87142857142857,6.2,44.714285714285715,8
Hardoi,2023-08-26,26.346666666666668,1004.5333333333333,72.6,7.446666666666667,2.51,30.733333333333334,1
Hardwar,2023-08-25,24.186666666666667,1004.1333333333333,78.4,5.286666666666666,0.2,20.066666666666666,8
Hardwar,2023-08-26,22.16551724137931,1006.0,80.0,6.089655172413793,2.58,28.137931034482758,1
Hassan,2023-08-25,20.407142857142855,1009.9285714285714,88.92857142857143,14.535714285714286,3.9000000000000004,66.71428571428571,7
Hassan,2023-08-26,19.74137931034483,1010.6551724137931,90.6896551724138,14.520689655172415,2.0300000000000002,72.75862068965517,1
Haveri,2023-08-25,22.173333333333336,1008.8,89.0,14.78,1.8,76.2,7
Haveri,2023-08-26,21.42758620689655,1009.4827586206897,92.96551724137932,13.813793103448276,1.34,83.48275862068965,1
Hazaribagh,2023-08-25,24.473333333333336,1004.2666666666667,83.4,7.1066666666666665,18.6,52.53333333333333,7
Hazaribagh,2023-08-26,23.279310344827586,1005.4137931034483,91.79310344827586,7.558620689655172,3.2099999999999995,66.44827586206897,1
Hingoli,2023-08-25,23.82857142857143,1005.7142857142857,82.71428571428571,14.407142857142857,2.6,56.642857142857146,7
Hingoli,2023-08-26,22.64,1006.9333333333333,83.3,10.47,4.19,37.43333333333333,1
Hisar,2023-08-25,28.453333333333333,1003.2,56.266666666666666,11.066666666666666,0.0,11.0,8
Hisar,2023-08-26,27.603448275862068,1004.5862068965517,48.758620689655174,9.068965517241379,1.99,18.344827586206897,1
Hojai,2023-08-25,26.292857142857144,1004.2142857142857,90.28571428571429,5.428571428571429,17.3,73.85714285714286,8
Hojai,2023-08-26,24.373333333333335,1006.2333333333333,94.93333333333334,4.633333333333334,16.78,64.1,1
Hoshangabad,2023-08-25,24.226666666666667,1004.2666666666667,84.06666666666666,8.446666666666667,7.7,52.6,7
Hoshangabad,2023-08-26,22.313793103448276,1006.2758620689655,84.03448275862068,6.458620689655173,6.25,37.758620689655174,1
Hoshiarpur,2023-08-25,25.426666666666666,1003.8666666666667,73.53333333333333,5.52,0.5,20.133333333333333,8
Hoshiarpur,2023-08-26,23.29655172413793,1005.4137931034483,63.86206896551724,6.493103448275862,1.8599999999999999,22.82758620689655,1
Hugli,2023-08-25,28.533333333333335,1002.6,90.13333333333334,6.706666666666666,2.4000000000000004,63.333333333333336,8
Hugli,2023-08-26,27.47241379310345,1003.9655172413793,90.62068965517241,8.048275862068966,8.72,64.65517241379311,1
Idukki,2023-08-25,21.766666666666666,1010.0666666666667,87.06666666666666,11.013333333333332,5.4,54.333333333333336,7
Idukki,2023-08-26,21.420689655172417,1010.6896551724138,90.89655172413794,10.279310344827588,1.74,48.44827586206897,1
Imphal,2023-08-25,21.4875,1008.0,94.5,4.05,8.3,69.375,7
Imphal,2023-08-26,19.25172413793103,1009.6551724137931,97.55172413793103,3.7620689655172415,3.54,85.6896551724138,1
Indore,2023-08-25,22.753333333333334,1007.0666666666667,90.53333333333333,12.76,2.3,48.46666666666667,6
Indore,2023-08-26,21.955172413793104,1008.6551724137931,85.0,10.244827586206897,9.21,37.89655172413793,1
Jabalpur,2023-08-25,24.373333333333335,1004.2,85.46666666666667,7.8,1.5,49.53333333333333,6
Jabalpur,2023-08-26,22.43448275862069,1006.0,85.62068965517241,6.113793103448276,1.3800000000000001,37.172413793103445,1
Jagatsinghapur,2023-08-25,27.142857142857142,1002.9285714285714,90.64285714285714,8.192857142857141,5.6000000000000005,67.85714285714286,8
Jagatsinghapur,2023-08-26,26.8,1004.2666666666667,91.23333333333333,5.566666666666666,7.27,62.5,1
Jagtial,2023-08-25,24.178571428571427,1004.7857142857143,86.14285714285714,11.357142857142858,5.3,50.07142857142857,7
Jagtial,2023-08-26,23.246666666666666,1006.3333333333334,86.96666666666667,7.616666666666666,3.1199999999999997,42.53333333333333,1
Jaipur,2023-08-25,27.928571428571427,1006.5,73.0,10.214285714285714,0.39999999999999997,42.857142857142854,7
Jaipur,2023-08-26,26.066666666666666,1007.9666666666667,73.16666666666667,6.62,4.54,32.5,1
Jaisalmer,2023-08-25,28.321428571428573,1003.3571428571429,57.5,23.72142857142857,0.0,0.7857142857142857,8
Jaisalmer,2023-08-26,28.94333333333333,1004.2666666666667,55.733333333333334,21.766666666666666,1.1,15.233333333333333,1
Jalandhar,2023-08-25,25.959999999999997,1003.4666666666667,71.8,6.013333333333334,0.2,15.933333333333334,7
Jalandhar,2023-08-26,24.379310344827587,1004.9655172413793,61.48275862068966,6.575862068965517,4.59,22.586206896551722,1
Jalaun,2023-08-25,28.185714285714287,1002.7142857142857,69.14285714285714,11.671428571428573,7.300000000000001,43.642857142857146,8
Jalaun,2023-08-26,27.453333333333333,1004.3333333333334,63.96666666666667,8.263333333333334,0.56,27.033333333333335,1
Jalgaon,2023-08-25,25.42142857142857,1004.9285714285714,77.0,16.557142857142857,1.0,51.57142857142857,7
Jalgaon,2023-08-26,23.59333333333333,1006.4333333333333,82.5,11.166666666666666,6.04,36.266666666666666,1
Jalna,2023-08-25,24.0,1006.2142857142857,78.42857142857143,16.771428571428572,1.2000000000000002,51.42857142857143,7
Jalna,2023-08-26,22.90666666666667,1007.4666666666667,80.8,11.43,0.34,34.36666666666667,1
Jalor,2023-08-25,26.478571428571428,1005.1428571428571,68.35714285714286,12.214285714285714,0.0,14.5,7
Jalor,2023-08-26,25.423333333333336,1005.6333333333333,69.93333333333334,8.763333333333332,0.7100000000000001,29.266666666666666,1
Jalpaiguri,2023-08-25,27.333333333333332,1003.4666666666667,81.53333333333333,5.953333333333333,9.1,64.53333333333333,8
Jalpaiguri,2023-08-26,24.63448275862069,1005.5862068965517,90.51724137931035,8.313793103448276,42.55,62.13793103448276,1
Jammu,2023-08-25,25.433333333333334,1004.0666666666667,67.93333333333334,5.0600000000000005,2.1,28.533333333333335,7
Jammu,2023-08-26,23.093103448275862,1005.8275862068965,59.06896551724138,6.089655172413793,0.42000000000000004,16.413793103448278,1
Jamnagar,2023-08-25,26.88,1005.8,74.8,20.853333333333335,0.0,26.866666666666667,7
Jamnagar,2023-08-26,26.586206896551722,1006.2758620689655,78.0,17.56896551724138,0.74,26.0,1
Jamtara,2023-08-25,27.486666666666668,1003.1333333333333,78.33333333333333,7.633333333333334,4.8999999999999995,40.333333333333336,8
Jamtara,2023-08-26,25.313793103448276,1004.2758620689655,89.44827586206897,8.913793103448276,8.76,64.44827586206897,1
Jamui,2023-08-25,27.726666666666667,1002.8666666666667,76.4,7.6,2.8,46.0,8
Jamui,2023-08-26,25.217241379310344,1004.3793103448276,88.48275862068965,8.23448275862069,15.08,58.89655172413793,1
Jangaon,2023-08-25,24.24285714285714,1006.0,82.07142857142857,14.057142857142855,17.9,60.285714285714285,8
Jangaon,2023-08-26,23.523333333333333,1006.7,83.16666666666667,11.886666666666667,4.46,38.06666666666667,1
Janjgir,2023-08-25,25.586666666666666,1003.3333333333334,84.4,7.153333333333333,0.7,55.93333333333333,8
Janjgir,2023-08-26,23.775862068965516,1004.7241379310345,88.65517241379311,7.531034482758621,18.0,53.03448275862069,1
Jashpur,2023-08-25,24.013333333333332,1004.7333333333333,83.4,5.566666666666666,1.3,58.2,7
Jashpur,2023-08-26,22.21034482758621,1005.5862068965517,91.13793103448276,6.575862068965517,7.97,64.62068965517241,1
Jaunpur,2023-08-25,27.792857142857144,1002.4285714285714,75.78571428571429,10.264285714285714,3.2,39.92857142857143,8
Jaunpur,2023-08-26,26.153333333333332,1004.2666666666667,80.8,8.436666666666666,2.02,48.63333333333333,1
Jhabua,2023-08-25,23.82,1005.8666666666667,84.13333333333334,14.326666666666666,0.9,33.06666666666667,7
Jhabua,2023-08-26,23.45862068965517,1006.8275862068965,81.62068965517241,11.37241379310345,18.150000000000002,39.13793103448276,1
Jhajjar,2023-08-25,27.779999999999998,1004.6666666666666,78.4,8.12,1.0,40.4,8
Jhajjar,2023-08-26,26.675862068965518,1006.6206896551724,79.34482758620689,5.827586206896552,0.0,22.551724137931036,1
Jhalawar,2023-08-25,25.62142857142857,1004.4285714285714,76.35714285714286,12.478571428571428,3.7,32.714285714285715,7
Jhalawar,2023-08-26,24.153333333333332,1005.5333333333333,74.63333333333334,10.24,8.99,37.166666666666664,1
Jhansi,2023-08-25,26.32857142857143,1003.2857142857143,75.71428571428571,12.542857142857143,10.6,52.214285714285715,7
Jhansi,2023-08-26,25.583333333333332,1004.9,67.7,9.323333333333332,3.16,27.033333333333335,1
Jhargram,2023-08-25,27.585714285714285,1002.8571428571429,80.35714285714286,8.25,8.8,45.5,8
Jhargram,2023-08-26,25.486666666666668,1003.8,91.13333333333334,8.24,18.81,51.733333333333334,1
Jharsuguda,2023-08-25,25.292857142857144,1003.5714285714286,85.0,5.8999999999999995,7.2,59.0,8
Jharsuguda,2023-08-26,24.0,1004.3333333333334,89.56666666666666,6.6466666666666665,4.76,57.5,1
Jhunjhunun,2023-08-25,27.685714285714287,1003.8571428571429,59.642857142857146,15.685714285714285,0.0,9.142857142857142,8
Jhunjhunun,2023-08-26,27.163333333333334,1004.7666666666667,51.43333333333333,11.783333333333333,0.88,18.2,1
Jind,2023-08-25,27.3,1003.4,62.86666666666667,7.866666666666666,0.0,11.066666666666666,8
Jind,2023-08-26,26.341379310344827,1004.7241379310345,54.172413793103445,7.358620689655172,2.6500000000000004,20.379310344827587,1
Jodhpur,2023-08-25,28.37142857142857,1004.0714285714286,57.785714285714285,17.42142857142857,0.0,5.571428571428571,7
Jodhpur,2023-08-26,27.276666666666664,1005.2,63.03333333333333,12.786666666666667,6.01,27.266666666666666,1
Jorhat,2023-08-25,25.9,1004.5333333333333,91.73333333333333,5.733333333333333,15.9,59.53333333333333,7
Jorhat,2023-08-26,24.07586206896552,1006.5172413793103,95.10344827586206,5.044827586206897,26.57,68.41379310344827,1
Junagadh,2023-08-25,24.726666666666667,1006.6,84.2,9.386666666666667,0.0,31.066666666666666,7
Junagadh,2023-08-26,24.113793103448273,1007.0,88.6896551724138,6.782758620689655,1.0,37.310344827586206,1
Kadapa,2023-08-25,26.60666666666667,1006.3333333333334,71.6,14.04,31.299999999999997,57.46666666666667,8
Kadapa,2023-08-26,26.013793103448275,1007.2068965517242,73.82758620689656,9.482758620689655,13.18,36.96551724137931,1
Kaithal,2023-08-25,26.44,1003.6,67.66666666666667,7.346666666666667,0.0,10.8,8
Kaithal,2023-08-26,25.2,1004.8275862068965,58.86206896551724,7.037931034482758,4.869999999999999,21.586206896551722,1
Kakching,2023-08-25,21.5,1007.9285714285714,94.42857142857143,4.042857142857143,7.7,68.71428571428571,7
