timestamp,location_id,temp,pressure,humidity,wind_speed,precipitation,cloud_cover,uv
2023-08-26 02:21:51,Dwarka,26.9,1006,77,18.7,0.0,13,1
2023-08-26 02:31:01,Dwarka,27.6,1006,84,15.1,0.0,5,1
2023-08-26 02:40:06,Dwarka,27.5,1006,80,13.3,0.0,0,1
2023-08-26 02:49:10,Dwarka,27.1,1006,82,19.8,0.0,0,1
2023-08-26 02:58:20,Dwarka,26.7,1006,77,15.8,0.0,0,1
2023-08-26 03:07:25,Dwarka,26.6,1009,77,17.3,0.0,0,1
2023-08-26 03:16:33,Dwarka,26.5,1009,73,16.9,0.0,0,1
2023-08-26 03:25:42,Dwarka,26.9,1009,71,20.5,0.0,0,1
2023-08-26 03:34:46,Dwarka,26.7,1008,75,21.6,0.0,17,1
2023-08-26 03:43:51,Dwarka,26.7,1008,75,18.0,0.0,20,1
2023-08-26 03:52:57,Dwarka,26.6,1010,73,16.2,0.0,14,1
2023-08-26 04:02:02,Dwarka,26.6,1011,73,18.0,0.0,21,1
2023-08-26 04:11:11,Dwarka,26.8,1011,75,18.0,0.0,28,1
2023-08-26 04:20:21,Dwarka,27.2,1011,71,12.6,0.0,31,1
2023-08-25 21:48:26,East Godavari,33.8,1006,44,15.5,0.0,6,8
2023-08-25 21:57:29,East Godavari,32.0,1007,52,6.1,0.0,7,8
2023-08-25 22:04:42,East Godavari,34.3,1007,44,5.4,0.0,7,8
2023-08-25 22:06:39,East Godavari,26.6,1006,75,3.6,0.1,86,1
2023-08-25 22:13:52,East Godavari,26.6,1006,75,3.6,0.1,86,1
2023-08-25 22:15:49,East Godavari,27.0,1006,80,5.8,0.6,73,1
2023-08-25 22:24:53,East Godavari,27.0,1006,86,6.8,0.3,52,1
2023-08-25 22:32:05,East Godavari,27.0,1006,86,6.8,0.3,52,1
2023-08-25 22:34:02,East Godavari,26.6,1004,85,5.0,0.4,75,1
2023-08-25 22:43:06,East Godavari,27.4,1001,75,5.0,0.0,23,1
2023-08-25 22:52:10,East Godavari,25.5,1000,85,8.3,0.0,57,1
2023-08-25 22:59:22,East Godavari,25.5,1000,85,8.3,0.0,57,1
2023-08-25 23:01:19,East Godavari,24.6,1001,97,12.6,1.2,98,1
2023-08-25 23:08:29,East Godavari,24.5,1001,96,14.0,6.1,95,1
2023-08-25 23:10:24,East Godavari,25.2,1002,91,10.1,0.1,100,1
2023-08-25 23:17:34,East Godavari,25.2,1002,91,10.1,0.1,100,1
2023-08-25 23:19:29,East Godavari,25.6,1003,89,7.2,0.2,87,1
2023-08-25 23:26:41,East Godavari,25.6,1003,89,7.2,0.2,87,1
2023-08-25 23:28:38,East Godavari,25.8,1004,85,8.3,0.1,70,1
2023-08-25 23:35:52,East Godavari,26.2,1004,83,7.9,0.1,67,1
2023-08-25 23:37:48,East Godavari,26.2,1002,85,9.0,0.0,38,1
2023-08-25 23:46:53,East Godavari,25.3,1001,90,18.0,0.1,66,1
2023-08-25 23:55:58,East Godavari,25.9,1002,82,11.9,0.0,47,1
2023-08-26 00:05:04,East Godavari,24.4,1003,93,9.4,0.0,94,1
2023-08-26 00:12:15,East Godavari,24.4,1003,93,9.4,0.0,94,1
2023-08-26 00:14:12,East Godavari,25.7,1004,74,14.4,0.0,23,1
2023-08-26 00:23:16,East Godavari,25.0,1003,84,12.2,0.0,25,1
2023-08-26 00:30:29,East Godavari,25.0,1003,84,12.2,0.0,25,1
2023-08-26 00:32:26,East Godavari,24.7,1005,92,4.7,0.0,12,1
2023-08-26 00:39:38,East Godavari,24.7,1005,92,4.7,0.0,12,1
2023-08-26 00:41:33,East Godavari,25.3,1004,88,7.9,0.0,22,1
2023-08-26 00:48:45,East Godavari,25.3,1004,88,7.9,0.0,22,1
2023-08-26 00:50:42,East Godavari,26.0,1003,81,8.6,0.0,17,1
2023-08-26 00:59:46,East Godavari,26.3,1004,84,6.5,0.06,71,1
2023-08-26 01:06:58,East Godavari,26.3,1004,84,6.5,0.06,71,1
2023-08-26 01:08:55,East Godavari,27.4,1005,79,9.0,0.01,62,1
2023-08-26 01:16:07,East Godavari,27.4,1005,79,9.0,0.01,62,1
2023-08-26 01:18:05,East Godavari,24.4,1006,96,10.8,0.22,100,1
2023-08-26 01:25:17,East Godavari,24.4,1006,96,10.8,0.22,100,1
2023-08-26 01:27:14,East Godavari,24.9,1006,92,6.8,0.01,89,1
2023-08-26 01:34:26,East Godavari,24.9,1006,92,6.8,0.01,89,1
2023-08-26 01:36:23,East Godavari,24.9,1006,96,5.0,0.12,75,1
2023-08-26 01:43:34,East Godavari,24.8,1007,96,5.4,0.06,83,1
2023-08-26 01:45:30,East Godavari,25.3,1006,96,3.6,0.35,73,1
2023-08-26 01:52:44,East Godavari,25.2,1007,96,3.6,0.04,77,1
2023-08-26 01:54:41,East Godavari,25.4,1004,94,5.8,0.23,74,1
2023-08-26 02:01:54,East Godavari,25.4,1004,94,5.8,0.23,74,1
2023-08-26 02:03:50,East Godavari,25.1,1003,94,4.0,0.0,17,1
2023-08-26 02:12:54,East Godavari,25.4,1004,93,3.6,0.0,15,1
2023-08-26 02:20:07,East Godavari,25.4,1004,93,3.6,0.0,15,1
2023-08-26 02:22:02,East Godavari,24.8,1004,96,4.0,0.14,79,1
2023-08-26 02:29:15,East Godavari,24.8,1004,96,4.0,0.14,79,1
2023-08-26 02:31:12,East Godavari,24.4,1005,94,9.0,0.1,88,1
2023-08-26 02:38:22,East Godavari,24.4,1005,94,9.0,0.1,88,1
2023-08-26 02:40:17,East Godavari,25.7,1004,91,8.6,0.5,100,1
2023-08-26 02:49:21,East Godavari,25.5,1004,90,7.6,0.01,57,1
2023-08-26 02:56:34,East Godavari,25.4,1004,90,6.5,0.02,54,1
2023-08-26 02:58:31,East Godavari,25.9,1004,86,9.4,0.0,69,1
2023-08-26 03:05:41,East Godavari,25.9,1004,86,9.4,0.0,69,1
2023-08-26 03:07:36,East Godavari,25.7,1004,88,6.8,0.0,73,1
2023-08-26 03:14:48,East Godavari,25.7,1004,88,6.8,0.0,73,1
2023-08-26 03:16:44,East Godavari,25.8,1004,89,12.2,0.0,49,1
2023-08-26 03:23:57,East Godavari,25.8,1004,89,12.2,0.0,49,1
2023-08-26 03:25:53,East Godavari,24.3,1006,72,8.6,0.0,7,1
2023-08-26 03:34:57,East Godavari,24.3,1005,75,9.0,0.0,0,1
2023-08-26 03:44:02,East Godavari,24.7,1006,79,6.1,0.0,7,1
2023-08-26 03:51:13,East Godavari,24.7,1006,79,6.1,0.0,7,1
2023-08-26 03:53:08,East Godavari,26.2,1007,76,3.6,0.0,19,1
2023-08-26 04:00:18,East Godavari,26.2,1007,76,3.6,0.0,19,1
2023-08-26 04:02:13,East Godavari,24.8,1009,85,6.8,0.01,81,1
2023-08-26 04:09:23,East Godavari,24.8,1009,85,6.8,0.01,81,1
2023-08-26 04:11:22,East Godavari,24.3,1009,94,4.3,0.94,79,1
2023-08-26 04:18:35,East Godavari,24.2,1009,95,5.0,0.01,85,1
2023-08-26 04:20:32,East Godavari,25.1,1009,86,3.6,0.0,12,1
2023-08-25 21:51:16,Ernakulam,31.0,1010,63,11.2,0.0,50,7
2023-08-25 22:00:19,Ernakulam,26.0,1011,94,6.1,4.0,100,6
2023-08-25 22:09:29,Ernakulam,25.0,1008,94,4.0,2.7,75,1
2023-08-25 22:18:39,Ernakulam,25.0,1008,94,3.6,1.3,25,1
2023-08-25 22:27:43,Ernakulam,25.0,1009,94,4.0,4.7,50,1
2023-08-25 22:36:52,Ernakulam,25.0,1008,94,4.0,1.6,75,1
2023-08-25 22:45:56,Ernakulam,24.0,1007,100,4.0,11.3,75,1
2023-08-25 22:55:00,Ernakulam,26.0,1007,94,4.0,18.2,75,1
2023-08-25 23:04:09,Ernakulam,24.0,1007,94,6.8,1.2,75,1
2023-08-25 23:13:15,Ernakulam,25.0,1008,94,6.8,1.7,75,1
2023-08-25 23:22:20,Ernakulam,24.0,1009,100,6.8,0.9,100,1
2023-08-25 23:31:30,Ernakulam,26.0,1009,94,4.0,0.5,75,1
2023-08-25 23:40:39,Ernakulam,23.0,1009,100,4.0,1.4,100,1
2023-08-25 23:49:44,Ernakulam,24.0,1009,100,6.1,0.8,100,1
2023-08-25 23:58:49,Ernakulam,24.0,1009,100,6.1,0.0,75,1
2023-08-26 00:07:54,Ernakulam,26.0,1009,89,4.0,0.0,50,1
2023-08-26 00:17:02,Ernakulam,26.0,1010,89,6.1,0.0,75,1
2023-08-26 00:26:06,Ernakulam,25.0,1009,100,4.0,0.1,75,1
2023-08-26 00:35:16,Ernakulam,25.0,1010,94,6.1,1.1,75,1
2023-08-26 00:44:23,Ernakulam,24.0,1009,100,6.1,0.1,75,1
2023-08-26 00:53:32,Ernakulam,25.0,1008,94,6.1,0.07,100,1
2023-08-26 01:02:36,Ernakulam,24.0,1009,100,6.1,0.42,100,1
2023-08-26 01:11:45,Ernakulam,25.0,1010,94,4.0,0.25,75,1
2023-08-26 01:20:55,Ernakulam,26.0,1010,94,4.0,0.06,75,1
2023-08-26 01:30:04,Ernakulam,24.0,1009,94,6.1,0.07,75,1
2023-08-26 01:39:13,Ernakulam,24.0,1009,100,6.1,1.67,75,1
2023-08-26 01:48:21,Ernakulam,24.0,1011,100,6.1,0.03,100,1
2023-08-26 01:57:31,Ernakulam,25.0,1009,94,4.0,0.01,75,1
2023-08-26 02:06:40,Ernakulam,26.0,1008,100,6.1,0.05,75,1
2023-08-26 02:15:44,Ernakulam,25.0,1009,94,4.0,0.28,50,1
2023-08-26 02:24:53,Ernakulam,25.0,1009,94,4.0,0.58,75,1
2023-08-26 02:34:02,Ernakulam,24.0,1009,94,6.1,0.3,100,1
2023-08-26 02:43:07,Ernakulam,25.0,1010,100,6.1,0.37,100,1
2023-08-26 02:52:11,Ernakulam,24.0,1010,100,4.0,2.18,75,1
2023-08-26 03:01:21,Ernakulam,26.0,1010,94,6.8,1.24,75,1
2023-08-26 03:10:27,Ernakulam,26.0,1010,94,4.0,0.02,75,1
2023-08-26 03:19:34,Ernakulam,26.0,1010,94,6.1,0.15,25,1
2023-08-26 03:28:43,Ernakulam,26.0,1010,94,6.1,0.0,50,1
2023-08-26 03:37:48,Ernakulam,25.0,1009,100,4.0,0.0,50,1
2023-08-26 03:46:53,Ernakulam,24.0,1008,100,3.6,0.0,50,1
2023-08-26 03:55:58,Ernakulam,26.0,1009,89,4.0,0.02,25,1
2023-08-26 04:05:03,Ernakulam,27.0,1011,89,4.0,0.0,50,1
2023-08-26 04:14:13,Ernakulam,26.0,1011,94,6.1,0.0,50,1
2023-08-26 04:23:22,Ernakulam,25.0,1010,94,6.1,0.0,75,1
2023-08-25 21:55:00,Erode,30.7,1009,55,6.1,0.0,42,8
2023-08-25 22:04:06,Erode,29.6,1010,62,8.6,0.0,92,6
2023-08-25 22:13:16,Erode,25.9,1008,77,7.9,0.3,82,1
2023-08-25 22:22:24,Erode,24.9,1008,84,5.0,0.8,71,1
2023-08-25 22:31:29,Erode,25.6,1009,79,6.8,1.0,57,1
2023-08-25 22:40:36,Erode,24.9,1008,85,3.6,0.0,48,1
2023-08-25 22:49:41,Erode,24.6,1006,78,14.4,0.1,88,1
2023-08-25 22:58:46,Erode,24.9,1006,77,16.2,0.0,78,1
2023-08-25 23:07:54,Erode,24.6,1007,82,12.2,0.0,68,1
2023-08-25 23:16:59,Erode,24.0,1007,88,16.6,0.1,69,1
2023-08-25 23:26:05,Erode,23.3,1008,86,16.2,0.1,67,1
2023-08-25 23:35:16,Erode,24.2,1008,83,6.1,0.0,20,1
2023-08-25 23:44:24,Erode,24.5,1007,79,14.0,0.0,15,1
2023-08-25 23:53:29,Erode,25.0,1007,76,13.0,0.0,25,1
2023-08-26 00:02:34,Erode,24.7,1008,76,15.8,0.0,17,1
2023-08-26 00:11:39,Erode,24.1,1008,84,11.5,0.0,43,1
2023-08-26 00:20:47,Erode,25.7,1009,75,18.7,0.0,37,1
2023-08-26 00:29:53,Erode,24.2,1008,81,12.6,0.0,32,1
2023-08-26 00:39:02,Erode,24.5,1008,84,11.2,0.0,29,1
2023-08-26 00:48:09,Erode,24.0,1008,86,6.1,0.1,64,1
2023-08-26 00:57:17,Erode,24.3,1007,85,6.8,0.0,42,1
2023-08-26 01:06:22,Erode,24.2,1008,88,3.6,0.0,33,1
2023-08-26 01:15:31,Erode,24.5,1009,87,3.6,0.0,69,1
2023-08-26 01:24:41,Erode,24.3,1008,85,6.1,0.0,38,1
2023-08-26 01:33:50,Erode,24.2,1009,91,6.5,0.01,73,1
2023-08-26 01:42:58,Erode,24.5,1008,85,6.1,0.19,71,1
2023-08-26 01:52:09,Erode,23.8,1009,90,7.6,5.46,74,1
2023-08-26 02:01:18,Erode,24.0,1008,89,6.8,0.0,88,1
2023-08-26 02:10:25,Erode,24.3,1007,87,4.7,0.0,84,1
2023-08-26 02:19:31,Erode,24.6,1007,82,8.6,0.0,34,1
2023-08-26 02:28:39,Erode,23.8,1007,85,9.0,0.0,25,1
2023-08-26 02:37:47,Erode,23.9,1007,87,4.7,0.0,51,1
2023-08-26 02:46:52,Erode,23.7,1008,82,13.7,0.0,16,1
2023-08-26 02:55:58,Erode,24.1,1008,79,13.3,0.0,28,1
2023-08-26 03:05:06,Erode,24.1,1008,80,11.5,0.0,49,1
2023-08-26 03:14:12,Erode,24.3,1009,80,5.0,0.0,19,1
2023-08-26 03:23:21,Erode,24.6,1009,75,5.8,0.0,20,1
2023-08-26 03:32:28,Erode,25.2,1009,72,3.6,0.0,27,1
2023-08-26 03:41:33,Erode,23.8,1008,70,7.2,0.0,6,1
2023-08-26 03:50:38,Erode,24.4,1007,63,5.8,0.0,9,1
2023-08-26 03:59:43,Erode,25.4,1008,74,7.6,0.0,46,1
2023-08-26 04:08:48,Erode,23.8,1010,89,7.9,0.41,55,1
2023-08-26 04:17:59,Erode,24.1,1010,87,3.6,0.0,41,1
2023-08-26 04:27:07,Erode,23.9,1010,90,6.5,0.86,83,1
2023-08-25 21:54:07,Etah,31.8,1005,53,16.6,0.0,11,8
2023-08-25 22:03:13,Etah,32.3,1006,52,13.0,0.0,11,8
2023-08-25 22:12:23,Etah,28.2,1004,63,5.8,0.0,6,1
2023-08-25 22:21:31,Etah,28.6,1004,64,8.6,0.0,9,1
2023-08-25 22:30:36,Etah,28.1,1004,58,10.8,0.0,6,1
2023-08-25 22:39:43,Etah,27.5,1003,52,11.2,0.0,4,1
2023-08-25 22:48:48,Etah,28.0,1001,49,5.4,0.0,4,1
2023-08-25 22:57:53,Etah,27.4,1002,75,9.0,0.0,7,1
2023-08-25 23:07:01,Etah,27.6,1004,74,11.5,0.0,45,1
2023-08-25 23:16:06,Etah,27.3,1003,56,10.8,0.0,52,1
2023-08-25 23:25:12,Etah,27.6,1003,76,16.2,0.4,81,1
2023-08-25 23:34:23,Etah,26.0,1003,84,16.9,0.4,100,1
2023-08-25 23:43:31,Etah,23.7,1001,93,11.5,0.5,100,1
2023-08-25 23:52:36,Etah,23.5,1000,97,14.0,0.6,100,1
2023-08-26 00:01:41,Etah,24.5,1001,91,8.3,0.0,70,1
2023-08-26 00:10:45,Etah,26.5,1001,89,10.4,0.0,22,1
2023-08-26 00:19:54,Etah,31.5,1002,66,7.9,0.0,53,1
2023-08-26 00:29:00,Etah,28.3,1003,80,9.7,0.0,13,1
2023-08-26 00:38:09,Etah,27.8,1003,80,15.1,0.0,44,1
2023-08-26 00:47:16,Etah,26.2,1002,89,10.4,0.0,24,1
2023-08-26 00:56:24,Etah,26.0,1002,83,7.9,0.0,20,1
2023-08-26 01:05:29,Etah,26.9,1004,76,7.9,0.0,29,1
2023-08-26 01:14:38,Etah,28.2,1006,76,7.6,0.07,74,1
2023-08-26 01:23:48,Etah,28.7,1005,74,3.6,0.34,80,1
2023-08-26 01:32:56,Etah,27.2,1004,82,5.4,0.16,74,1
2023-08-26 01:42:05,Etah,26.5,1005,81,6.1,0.56,71,1
2023-08-26 01:51:16,Etah,26.2,1006,81,7.9,0.0,22,1
2023-08-26 02:00:25,Etah,27.0,1004,73,8.6,0.22,85,1
2023-08-26 02:09:32,Etah,26.2,1005,79,8.6,0.0,18,1
2023-08-26 02:18:38,Etah,27.6,1005,70,5.8,0.0,10,1
2023-08-26 02:27:46,Etah,27.1,1005,61,3.6,0.0,5,1
2023-08-26 02:36:54,Etah,24.9,1006,56,6.1,0.0,0,1
2023-08-26 02:45:59,Etah,25.8,1005,51,3.6,0.0,7,1
2023-08-26 02:55:05,Etah,27.2,1004,60,4.3,0.01,77,1
2023-08-26 03:04:13,Etah,26.0,1004,42,10.1,0.0,43,1
2023-08-26 03:13:19,Etah,24.6,1006,44,6.1,0.0,0,1
2023-08-26 03:22:28,Etah,23.6,1006,44,6.1,0.0,0,1
2023-08-26 03:31:35,Etah,23.7,1006,55,3.6,0.0,0,1
2023-08-26 03:40:40,Etah,24.5,1005,48,3.6,0.0,0,1
2023-08-26 03:49:45,Etah,25.3,1005,45,6.8,0.0,0,1
2023-08-26 03:58:50,Etah,26.7,1005,48,3.6,0.0,4,1
2023-08-26 04:07:55,Etah,27.7,1006,48,11.5,0.0,5,1
2023-08-26 04:17:06,Etah,27.9,1007,46,16.6,0.0,14,1
2023-08-26 04:26:14,Etah,27.3,1008,46,6.8,0.0,11,1
2023-08-25 21:54:44,Etawah,32.5,1005,50,18.0,0.0,22,8
2023-08-25 22:03:50,Etawah,31.6,1006,54,23.0,0.0,25,8
2023-08-25 22:13:00,Etawah,27.4,1005,65,10.1,0.0,12,1
2023-08-25 22:22:08,Etawah,27.8,1005,64,10.8,0.0,9,1
2023-08-25 22:31:13,Etawah,28.4,1004,60,11.2,0.0,7,1
2023-08-25 22:40:20,Etawah,28.2,1003,55,11.2,0.0,4,1
2023-08-25 22:49:25,Etawah,28.1,1002,49,6.8,0.0,5,1
2023-08-25 22:58:30,Etawah,28.3,1002,63,7.2,0.0,9,1
2023-08-25 23:07:38,Etawah,27.7,1004,70,16.2,0.5,80,1
2023-08-25 23:16:43,Etawah,26.2,1003,63,9.7,0.0,48,1
2023-08-25 23:25:49,Etawah,27.7,1002,79,13.3,0.4,63,1
2023-08-25 23:35:00,Etawah,26.0,1002,87,18.4,0.0,95,1
2023-08-25 23:44:08,Etawah,24.2,1000,96,15.5,2.1,100,1
2023-08-25 23:53:13,Etawah,23.8,998,98,13.3,3.4,100,1
2023-08-26 00:02:18,Etawah,24.6,1000,92,10.1,0.0,53,1
2023-08-26 00:11:23,Etawah,27.1,1000,88,11.2,0.0,36,1
2023-08-26 00:20:31,Etawah,31.2,1002,68,4.7,0.0,46,1
2023-08-26 00:29:37,Etawah,27.7,1003,83,9.4,0.0,16,1
2023-08-26 00:38:46,Etawah,27.4,1002,82,17.3,0.0,95,1
2023-08-26 00:47:53,Etawah,26.2,1002,86,10.1,0.0,27,1
2023-08-26 00:57:01,Etawah,25.7,1002,87,11.2,0.0,26,1
2023-08-26 01:06:06,Etawah,27.5,1004,76,8.6,0.0,21,1
2023-08-26 01:15:15,Etawah,29.0,1005,70,5.0,0.01,73,1
2023-08-26 01:24:25,Etawah,29.4,1004,71,3.6,0.42,68,1
2023-08-26 01:33:34,Etawah,27.1,1004,80,7.9,0.06,56,1
2023-08-26 01:42:42,Etawah,26.6,1005,84,7.6,0.0,13,1
2023-08-26 01:51:53,Etawah,25.9,1006,84,6.5,0.0,26,1
2023-08-26 02:01:02,Etawah,27.2,1004,73,7.9,0.0,20,1
2023-08-26 02:10:09,Etawah,26.6,1005,77,10.8,0.03,70,1
2023-08-26 02:19:15,Etawah,27.9,1005,69,7.9,0.0,12,1
2023-08-26 02:28:23,Etawah,27.0,1005,61,3.6,0.0,5,1
2023-08-26 02:37:31,Etawah,25.4,1005,59,4.0,0.0,33,1
2023-08-26 02:46:36,Etawah,25.7,1005,44,4.3,0.0,6,1
2023-08-26 02:55:42,Etawah,26.5,1003,55,3.6,0.0,5,1
2023-08-26 03:04:50,Etawah,26.9,1004,48,10.4,0.0,88,1
2023-08-26 03:13:56,Etawah,26.1,1006,41,7.2,0.0,3,1
2023-08-26 03:23:05,Etawah,23.3,1006,38,6.5,0.0,0,1
2023-08-26 03:32:12,Etawah,23.6,1006,50,4.0,0.0,2,1
2023-08-26 03:41:17,Etawah,24.0,1005,35,6.5,0.0,0,1
2023-08-26 03:50:22,Etawah,25.7,1005,35,5.0,0.0,0,1
2023-08-26 03:59:27,Etawah,26.1,1005,49,12.6,0.0,4,1
2023-08-26 04:08:32,Etawah,27.0,1007,45,14.0,0.0,5,1
2023-08-26 04:17:43,Etawah,26.0,1008,50,12.6,0.0,5,1
2023-08-26 04:26:51,Etawah,26.6,1008,45,10.1,0.0,18,1
2023-08-25 21:54:21,Faizabad,32.6,1004,55,8.6,0.4,87,7
2023-08-25 22:03:27,Faizabad,32.3,1006,58,9.4,0.0,18,8
2023-08-25 22:12:37,Faizabad,27.6,1004,68,3.6,0.0,14,1
2023-08-25 22:21:45,Faizabad,27.7,1004,66,3.6,0.0,15,1
2023-08-25 22:30:50,Faizabad,27.0,1003,77,8.3,0.0,5,1
2023-08-25 22:39:57,Faizabad,26.9,1002,70,8.3,0.0,5,1
2023-08-25 22:49:02,Faizabad,26.6,1001,74,6.1,0.0,5,1
2023-08-25 22:58:07,Faizabad,26.8,1002,87,9.7,0.0,49,1
2023-08-25 23:07:15,Faizabad,25.9,1003,81,8.6,0.6,83,1
2023-08-25 23:16:20,Faizabad,25.6,1002,89,6.8,0.4,83,1
2023-08-25 23:25:26,Faizabad,25.7,1002,91,14.8,0.0,68,1
2023-08-25 23:34:37,Faizabad,24.8,1002,94,17.6,0.3,100,1
2023-08-25 23:43:45,Faizabad,24.9,1001,98,13.3,3.0,100,1
2023-08-25 23:52:50,Faizabad,25.0,999,96,9.7,1.3,52,1
2023-08-26 00:01:55,Faizabad,25.4,1001,97,7.2,3.6,62,1
2023-08-26 00:10:59,Faizabad,26.5,1001,89,10.8,0.0,28,1
2023-08-26 00:20:08,Faizabad,28.7,1003,84,10.8,0.0,23,1
2023-08-26 00:29:14,Faizabad,26.8,1003,86,14.8,0.0,13,1
2023-08-26 00:38:23,Faizabad,26.6,1003,85,16.2,0.0,24,1
2023-08-26 00:47:30,Faizabad,26.0,1003,89,8.3,0.2,81,1
2023-08-26 00:56:38,Faizabad,26.1,1002,87,3.6,0.3,77,1
2023-08-26 01:05:43,Faizabad,26.5,1004,87,7.6,0.0,30,1
2023-08-26 01:14:52,Faizabad,26.4,1006,82,10.4,0.0,21,1
2023-08-26 01:24:02,Faizabad,25.5,1005,89,9.4,0.0,43,1
2023-08-26 01:33:10,Faizabad,24.3,1005,94,11.5,0.0,41,1
2023-08-26 01:42:19,Faizabad,24.2,1005,95,11.9,0.0,59,1
2023-08-26 01:51:30,Faizabad,23.8,1005,94,7.9,0.0,50,1
2023-08-26 02:00:39,Faizabad,22.9,1005,96,10.1,0.0,65,1
2023-08-26 02:09:46,Faizabad,26.9,1005,78,9.0,0.0,47,1
2023-08-26 02:18:52,Faizabad,26.6,1005,75,8.6,0.0,52,1
2023-08-26 02:28:00,Faizabad,27.4,1004,73,5.8,0.27,84,1
2023-08-26 02:37:08,Faizabad,26.6,1005,67,7.6,0.0,21,1
2023-08-26 02:46:13,Faizabad,26.9,1004,68,6.5,0.0,11,1
2023-08-26 02:55:19,Faizabad,25.4,1004,90,9.7,0.0,39,1
2023-08-26 03:04:27,Faizabad,25.4,1003,87,4.3,0.55,86,1
2023-08-26 03:13:33,Faizabad,25.3,1005,83,7.6,0.0,69,1
2023-08-26 03:22:42,Faizabad,23.7,1006,93,11.5,0.01,100,1
2023-08-26 03:31:49,Faizabad,23.9,1006,93,7.2,0.0,50,1
2023-08-26 03:40:54,Faizabad,25.5,1005,86,4.7,0.1,84,1
2023-08-26 03:49:59,Faizabad,24.5,1005,56,3.6,0.0,0,1
2023-08-26 03:59:04,Faizabad,24.6,1006,61,7.2,0.0,5,1
2023-08-26 04:08:09,Faizabad,25.6,1007,66,4.3,0.0,12,1
2023-08-26 04:17:20,Faizabad,25.5,1008,69,7.2,0.0,7,1
2023-08-26 04:26:28,Faizabad,25.7,1008,68,4.0,0.0,7,1
2023-08-25 21:49:40,Faridabad,31.0,1006,63,11.2,0.0,0,8
2023-08-25 21:58:43,Faridabad,30.0,1008,66,11.2,0.0,25,8
2023-08-25 22:07:53,Faridabad,29.0,1007,70,3.6,0.0,25,1
2023-08-25 22:17:03,Faridabad,29.0,1006,79,6.8,0.0,0,1
2023-08-25 22:26:07,Faridabad,30.1,1004,42,13.0,0.0,6,1
2023-08-25 22:35:16,Faridabad,28.0,1004,84,6.8,0.0,0,1
2023-08-25 22:44:20,Faridabad,28.0,1003,79,6.1,0.0,0,1
2023-08-25 22:53:24,Faridabad,28.0,1005,84,11.2,0.0,0,1
2023-08-25 23:02:33,Faridabad,29.0,1005,75,3.6,0.0,75,1
2023-08-25 23:11:38,Faridabad,28.0,1006,74,6.8,0.0,75,1
2023-08-25 23:20:43,Faridabad,27.0,1005,79,9.0,0.0,75,1
2023-08-25 23:29:52,Faridabad,25.0,1005,94,11.2,0.5,100,1
2023-08-25 23:39:02,Faridabad,24.0,1002,100,11.2,0.4,100,1
2023-08-25 23:48:07,Faridabad,25.0,1002,94,9.0,0.0,75,1
2023-08-25 23:57:12,Faridabad,26.0,1002,94,4.0,0.0,50,1
2023-08-26 00:06:18,Faridabad,28.0,1003,89,6.1,0.0,50,1
2023-08-26 00:15:26,Faridabad,33.0,1003,67,6.8,0.0,50,1
2023-08-26 00:24:30,Faridabad,30.0,1004,84,6.1,0.0,50,1
2023-08-26 00:33:40,Faridabad,28.0,1005,94,6.8,0.0,50,1
2023-08-26 00:42:47,Faridabad,26.0,1004,100,11.2,0.0,50,1
2023-08-26 00:51:56,Faridabad,25.0,1003,94,9.0,0.0,50,1
2023-08-26 01:01:00,Faridabad,28.0,1006,89,11.2,0.0,50,1
2023-08-26 01:10:09,Faridabad,29.1,1006,66,5.0,0.01,83,1
2023-08-26 01:19:19,Faridabad,28.0,1007,84,6.1,0.0,50,1
2023-08-26 01:28:28,Faridabad,28.0,1006,84,6.1,0.0,50,1
2023-08-26 01:37:37,Faridabad,27.0,1006,100,9.0,0.0,50,1
2023-08-26 01:46:44,Faridabad,25.0,1007,100,4.0,0.0,50,1
2023-08-26 01:55:55,Faridabad,25.0,1007,94,3.6,0.0,25,1
2023-08-26 02:05:04,Faridabad,27.0,1007,84,3.6,0.0,25,1
2023-08-26 02:14:08,Faridabad,27.0,1008,84,3.6,0.0,0,1
2023-08-26 02:23:16,Faridabad,26.0,1008,84,6.8,0.0,0,1
2023-08-26 02:32:26,Faridabad,25.0,1007,83,6.1,0.0,0,1
2023-08-26 02:41:31,Faridabad,27.0,1007,74,6.1,0.0,0,1
2023-08-26 02:50:35,Faridabad,25.0,1007,83,3.6,0.0,0,1
2023-08-26 02:59:45,Faridabad,26.0,1007,65,6.8,0.0,0,1
2023-08-26 03:08:50,Faridabad,23.0,1008,61,3.6,0.0,0,1
2023-08-26 03:17:58,Faridabad,24.0,1009,65,6.1,0.0,0,1
2023-08-26 03:27:07,Faridabad,23.0,1008,73,3.6,0.0,0,1
2023-08-26 03:36:11,Faridabad,24.0,1007,65,3.6,0.0,0,1
2023-08-26 03:45:16,Faridabad,26.0,1007,61,3.6,0.0,0,1
2023-08-26 03:54:22,Faridabad,28.0,1008,70,6.1,0.0,0,1
2023-08-26 04:03:27,Faridabad,28.0,1008,79,3.6,0.0,0,1
2023-08-26 04:12:36,Faridabad,28.0,1009,58,3.6,0.0,25,1
2023-08-26 04:21:46,Faridabad,26.0,1010,70,6.8,0.0,0,1
2023-08-25 21:51:50,Faridkot,34.2,1004,43,6.1,0.0,9,8
